timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610644676818,17889,CreateTodo,201,,loadTest 1-42,text,true,,329,239,300,913,http://localhost:8080/todo/create,17889,0,1
1610644676359,18496,ReadTodo,200,,soakTest 2-66,text,true,,208964,157,300,914,http://localhost:8080/todo/read,18493,0,0
1610644691158,3713,ReadTodo,200,,loadTest 1-257,text,true,,208368,157,300,914,http://localhost:8080/todo/read,3704,0,0
1610644676853,18025,CreateTodo,201,,loadTest 1-41,text,true,,329,239,300,914,http://localhost:8080/todo/create,18025,0,4
1610644679864,15054,ReadTask,200,,soakTest 2-184,text,true,,76854,157,300,914,http://localhost:8080/task/read,15053,0,0
1610644676360,18563,ReadTodo,200,,soakTest 2-38,text,true,,208964,157,300,915,http://localhost:8080/todo/read,18560,0,0
1610644676885,18043,CreateTodo,201,,loadTest 1-40,text,true,,329,239,300,915,http://localhost:8080/todo/create,18043,0,1
1610644676518,18525,ReadTodo,200,,soakTest 2-189,text,true,,209296,157,300,916,http://localhost:8080/todo/read,18522,0,0
1610644676924,18129,CreateTodo,201,,stressTest 4-436,text,true,,329,239,216,916,http://localhost:8080/todo/create,18128,0,0
1610644676918,18136,CreateTodo,201,,loadTest 1-39,text,true,,329,239,300,916,http://localhost:8080/todo/create,18136,0,0
1610644676989,18066,CreateTodo,201,,loadTest 1-37,text,true,,329,239,300,916,http://localhost:8080/todo/create,18066,0,2
1610644676612,18520,ReadTask,200,,spikeTest 3-58,text,true,,76854,157,100,916,http://localhost:8080/task/read,18518,0,0
1610644676665,18487,ReadTask,200,,soakTest 2-25,text,true,,76854,157,300,916,http://localhost:8080/task/read,18485,0,0
1610644676681,18485,ReadTask,200,,spikeTest 3-66,text,true,,76854,157,100,917,http://localhost:8080/task/read,18484,0,0
1610644676561,18642,ReadTodo,200,,soakTest 2-187,text,true,,209431,157,300,917,http://localhost:8080/todo/read,18635,0,0
1610644676822,18390,ReadTask,200,,soakTest 2-141,text,true,,76904,157,300,917,http://localhost:8080/task/read,18388,0,0
1610644677043,18179,CreateTodo,201,,stressTest 4-435,text,true,,329,239,217,917,http://localhost:8080/todo/create,18179,0,1
1610644677050,18173,CreateTodo,201,,loadTest 1-35,text,true,,329,239,300,917,http://localhost:8080/todo/create,18173,0,0
1610644676846,18509,ReadTask,200,,soakTest 2-99,text,true,,76904,157,300,918,http://localhost:8080/task/read,18508,0,0
1610644677085,18271,CreateTodo,201,,loadTest 1-34,text,true,,329,239,300,918,http://localhost:8080/todo/create,18271,0,1
1610644677100,18257,CreateTask,201,,loadTest 1-237,text,true,,311,274,300,918,http://localhost:8080/task/create,18257,0,0
1610644677100,18258,UpdateTodo,202,,spikeTest 3-91,text,true,,377,244,100,918,http://localhost:8080/todo/update/1677,18258,0,0
1610644677118,18249,CreateTodo,201,,loadTest 1-33,text,true,,329,239,300,918,http://localhost:8080/todo/create,18248,0,0
1610644674212,21212,ReadTask,200,,spikeTest 3-93,text,true,,76904,157,100,919,http://localhost:8080/task/read,21208,0,0
1610644674230,21209,ReadTask,200,,spikeTest 3-10,text,true,,76904,157,100,919,http://localhost:8080/task/read,21208,0,0
1610644677135,18304,CreateTask,201,,stressTest 4-491,text,true,,311,274,219,919,http://localhost:8080/task/create,18304,0,0
1610644677137,18303,CreateTask,201,,loadTest 1-236,text,true,,311,274,300,919,http://localhost:8080/task/create,18303,0,0
1610644674485,20965,CreateTodo,201,,loadTest 1-112,text,true,,329,239,300,919,http://localhost:8080/todo/create,20965,0,1
1610644692198,3254,CreateTask,201,,loadTest 1-113,text,true,,311,274,300,919,http://localhost:8080/task/create,3254,0,0
1610644676917,18636,ReadTodo,200,,soakTest 2-250,text,true,,210404,157,300,920,http://localhost:8080/todo/read,18633,0,0
1610644677157,18400,CreateTodo,201,,loadTest 1-32,text,true,,329,239,300,920,http://localhost:8080/todo/create,18400,0,1
1610644677161,18397,CreateTask,201,,stressTest 4-490,text,true,,311,274,220,920,http://localhost:8080/task/create,18397,0,0
1610644677161,18398,CreateTask,201,,loadTest 1-234,text,true,,311,274,300,920,http://localhost:8080/task/create,18398,0,0
1610644677002,18619,ReadTask,200,,soakTest 2-83,text,true,,76904,157,300,920,http://localhost:8080/task/read,18617,0,0
1610644677162,18461,CreateTask,201,,loadTest 1-233,text,true,,311,274,300,920,http://localhost:8080/task/create,18461,0,0
1610644674314,21330,ReadTask,200,,spikeTest 3-54,text,true,,76904,157,100,921,http://localhost:8080/task/read,21329,0,0
1610644677163,18485,CreateTask,201,,stressTest 4-489,text,true,,311,274,221,921,http://localhost:8080/task/create,18485,0,0
1610644677163,18486,CreateTodo,201,,stressTest 4-434,text,true,,329,239,221,921,http://localhost:8080/todo/create,18486,0,2
1610644677186,18464,CreateTodo,201,,loadTest 1-31,text,true,,329,239,300,921,http://localhost:8080/todo/create,18464,0,0
1610644677219,18431,CreateTodo,201,,loadTest 1-30,text,true,,329,239,300,921,http://localhost:8080/todo/create,18431,0,1
1610644677251,18400,CreateTodo,201,,loadTest 1-29,text,true,,329,239,300,921,http://localhost:8080/todo/create,18400,0,0
1610644677284,18368,CreateTodo,201,,stressTest 4-433,text,true,,329,239,221,921,http://localhost:8080/todo/create,18368,0,1
1610644674752,20900,CreateTodo,201,,loadTest 1-104,text,true,,329,239,300,921,http://localhost:8080/todo/create,20900,0,2
1610644674358,21300,ReadTask,200,,spikeTest 3-87,text,true,,76904,157,100,921,http://localhost:8080/task/read,21299,0,0
1610644677319,18351,CreateTask,201,,loadTest 1-228,text,true,,311,274,300,921,http://localhost:8080/task/create,18351,0,0
1610644677319,18352,CreateTodo,201,,loadTest 1-27,text,true,,329,239,300,921,http://localhost:8080/todo/create,18352,0,0
1610644677353,18322,CreateTodo,201,,loadTest 1-26,text,true,,329,239,300,921,http://localhost:8080/todo/create,18322,0,1
1610644677014,18661,ReadTask,200,,soakTest 2-188,text,true,,76904,157,300,921,http://localhost:8080/task/read,18658,0,0
1610644677068,18687,ReadTask,200,,soakTest 2-166,text,true,,76904,157,300,921,http://localhost:8080/task/read,18685,0,0
1610644677367,18399,CreateTask,201,,loadTest 1-227,text,true,,311,274,300,922,http://localhost:8080/task/create,18399,0,0
1610644677027,18805,ReadTodo,200,,soakTest 2-76,text,true,,210602,157,300,922,http://localhost:8080/todo/read,18803,0,0
1610644677385,18449,CreateTodo,201,,loadTest 1-25,text,true,,329,239,300,922,http://localhost:8080/todo/create,18449,0,0
1610644677403,18432,CreateTodo,201,,stressTest 4-432,text,true,,329,239,222,922,http://localhost:8080/todo/create,18432,0,1
1610644692683,3156,UpdateTodo,202,,soakTest 2-1,text,true,,377,244,300,922,http://localhost:8080/todo/update/1478,3156,0,0
1610644677418,18419,CreateTodo,201,,loadTest 1-24,text,true,,329,239,300,922,http://localhost:8080/todo/create,18419,0,1
1610644674414,21462,ReadTask,200,,soakTest 2-84,text,true,,76954,157,300,922,http://localhost:8080/task/read,21460,0,0
1610644677157,18809,ReadTask,200,,soakTest 2-269,text,true,,77104,157,300,923,http://localhost:8080/task/read,18808,0,0
1610644677452,18524,CreateTodo,201,,loadTest 1-23,text,true,,329,239,300,923,http://localhost:8080/todo/create,18523,0,1
1610644677517,18460,CreateTodo,201,,loadTest 1-21,text,true,,329,239,300,923,http://localhost:8080/todo/create,18459,0,1
1610644677484,18494,CreateTodo,201,,loadTest 1-22,text,true,,329,239,300,923,http://localhost:8080/todo/create,18494,0,1
1610644682057,13923,UpdateTodo,202,,soakTest 2-8,text,true,,377,244,300,923,http://localhost:8080/todo/update/1725,13923,0,0
1610644677553,18508,CreateTodo,201,,loadTest 1-20,text,true,,329,239,300,924,http://localhost:8080/todo/create,18508,0,1
1610644677133,18940,ReadTodo,200,,soakTest 2-289,text,true,,211063,157,300,924,http://localhost:8080/todo/read,18924,0,0
1610644674601,21480,ReadTask,200,,spikeTest 3-33,text,true,,77204,157,100,924,http://localhost:8080/task/read,21479,0,0
1610644692909,3180,CreateTask,201,,stressTest 4-452,text,true,,311,274,224,924,http://localhost:8080/task/create,3179,0,0
1610644677319,18835,ReadTask,200,,soakTest 2-272,text,true,,77304,157,300,925,http://localhost:8080/task/read,18833,0,0
1610644674862,21310,ReadTask,200,,soakTest 2-3,text,true,,77354,157,300,925,http://localhost:8080/task/read,21308,0,0
1610644677341,18871,ReadTask,200,,soakTest 2-33,text,true,,77354,157,300,925,http://localhost:8080/task/read,18869,0,0
1610644677587,18626,CreateTodo,201,,loadTest 1-19,text,true,,329,239,300,925,http://localhost:8080/todo/create,18626,0,4
1610644677620,18594,CreateTodo,201,,loadTest 1-18,text,true,,329,239,300,925,http://localhost:8080/todo/create,18594,0,1
1610644677163,19094,ReadTodo,200,,soakTest 2-65,text,true,,211440,157,300,926,http://localhost:8080/todo/read,19091,0,0
1610644677644,18617,CreateTodo,201,,stressTest 4-430,text,true,,329,239,226,926,http://localhost:8080/todo/create,18617,0,1
1610644677650,18613,CreateTodo,201,,loadTest 1-17,text,true,,329,239,300,926,http://localhost:8080/todo/create,18613,0,0
1610644677684,18579,CreateTodo,201,,loadTest 1-16,text,true,,329,239,300,926,http://localhost:8080/todo/create,18579,0,1
1610644677717,18547,CreateTodo,201,,loadTest 1-15,text,true,,329,239,300,926,http://localhost:8080/todo/create,18547,0,0
1610644677724,18541,UpdateTodo,202,,soakTest 2-239,text,true,,377,244,300,926,http://localhost:8080/todo/update/1591,18541,0,0
1610644677752,18514,CreateTodo,201,,loadTest 1-14,text,true,,329,239,300,926,http://localhost:8080/todo/create,18514,0,1
1610644677762,18505,CreateTodo,201,,stressTest 4-429,text,true,,329,239,226,926,http://localhost:8080/todo/create,18505,0,0
1610644677776,18500,UpdateTodo,202,,soakTest 2-267,text,true,,377,244,300,926,http://localhost:8080/todo/update/1727,18500,0,0
1610644677380,18905,ReadTask,200,,spikeTest 3-74,text,true,,77404,157,100,926,http://localhost:8080/task/read,18904,0,0
1610644677436,18908,ReadTask,200,,soakTest 2-63,text,true,,77404,157,300,926,http://localhost:8080/task/read,18907,0,0
1610644677785,18571,CreateTodo,201,,loadTest 1-13,text,true,,329,239,300,926,http://localhost:8080/todo/create,18571,0,0
1610644677818,18539,CreateTask,201,,stressTest 4-488,text,true,,311,274,226,926,http://localhost:8080/task/create,18539,0,0
1610644677444,18953,ReadTask,200,,spikeTest 3-13,text,true,,77404,157,100,927,http://localhost:8080/task/read,18951,0,0
1610644677850,18553,CreateTodo,201,,loadTest 1-11,text,true,,329,239,300,927,http://localhost:8080/todo/create,18553,0,1
1610644675387,21018,CreateTodo,201,,loadTest 1-85,text,true,,329,239,300,927,http://localhost:8080/todo/create,21018,0,1
1610644677524,18985,ReadTask,200,,spikeTest 3-46,text,true,,77404,157,100,928,http://localhost:8080/task/read,18984,0,0
1610644677883,18631,CreateTodo,201,,stressTest 4-428,text,true,,329,239,228,928,http://localhost:8080/todo/create,18631,0,0
1610644677884,18630,CreateTodo,201,,loadTest 1-10,text,true,,329,239,300,928,http://localhost:8080/todo/create,18630,0,0
1610644677917,18598,CreateTodo,201,,loadTest 1-9,text,true,,329,239,300,928,http://localhost:8080/todo/create,18598,0,0
1610644677580,18990,ReadTask,200,,spikeTest 3-28,text,true,,77404,157,100,928,http://localhost:8080/task/read,18988,0,0
1610644677598,19082,ReadTask,200,,soakTest 2-229,text,true,,77454,157,300,929,http://localhost:8080/task/read,19080,0,0
1610644677939,18746,CreateTask,201,,loadTest 1-272,text,true,,311,274,300,929,http://localhost:8080/task/create,18746,0,0
1610644677950,18736,CreateTodo,201,,loadTest 1-8,text,true,,329,239,300,929,http://localhost:8080/todo/create,18736,0,1
1610644677985,18703,CreateTodo,201,,loadTest 1-7,text,true,,329,239,300,929,http://localhost:8080/todo/create,18702,0,0
1610644678004,18685,CreateTodo,201,,stressTest 4-427,text,true,,329,239,229,929,http://localhost:8080/todo/create,18685,0,0
1610644675487,21203,CreateTodo,201,,loadTest 1-82,text,true,,329,239,300,929,http://localhost:8080/todo/create,21203,0,6
1610644677634,19080,ReadTask,200,,soakTest 2-173,text,true,,77454,157,300,929,http://localhost:8080/task/read,19078,0,0
1610644677583,19144,ReadTodo,200,,spikeTest 3-82,text,true,,212530,157,100,930,http://localhost:8080/todo/read,19141,0,0
1610644678050,18678,CreateTodo,201,,loadTest 1-5,text,true,,329,239,300,930,http://localhost:8080/todo/create,18678,0,1
1610644678085,18644,CreateTodo,201,,loadTest 1-4,text,true,,329,239,300,930,http://localhost:8080/todo/create,18644,0,1
1610644677585,19213,ReadTodo,200,,soakTest 2-37,text,true,,212530,157,300,930,http://localhost:8080/todo/read,19206,0,0
1610644677816,18986,ReadTask,200,,spikeTest 3-21,text,true,,77454,157,100,930,http://localhost:8080/task/read,18984,0,0
1610644682704,14184,ReadTask,200,,soakTest 2-283,text,true,,77504,157,300,931,http://localhost:8080/task/read,14183,0,0
1610644678108,18784,CreateTask,201,,stressTest 4-500,text,true,,311,274,231,931,http://localhost:8080/task/create,18784,0,0
1610644678117,18776,CreateTodo,201,,loadTest 1-3,text,true,,329,239,300,931,http://localhost:8080/todo/create,18775,0,1
1610644678124,18770,CreateTodo,201,,stressTest 4-426,text,true,,329,239,231,931,http://localhost:8080/todo/create,18770,0,1
1610644672807,24132,ReadTodo,200,,loadTest 1-274,text,true,,213109,157,300,931,http://localhost:8080/todo/read,24129,0,0
1610644677870,19070,ReadTask,200,,soakTest 2-288,text,true,,77504,157,300,931,http://localhost:8080/task/read,19069,0,0
1610644675605,21340,CreateTodo,201,,stressTest 4-447,text,true,,329,239,231,931,http://localhost:8080/todo/create,21340,0,2
1610644677918,19155,ReadTask,200,,soakTest 2-295,text,true,,77504,157,300,932,http://localhost:8080/task/read,19154,0,0
1610644677933,19169,ReadTask,200,,soakTest 2-207,text,true,,77504,157,300,933,http://localhost:8080/task/read,19167,0,0
1610644678242,18869,CreateTodo,201,,stressTest 4-425,text,true,,329,239,233,933,http://localhost:8080/todo/create,18869,0,0
1610644678248,18864,CreateTask,201,,loadTest 1-265,text,true,,311,274,300,933,http://localhost:8080/task/create,18864,0,0
1610644678022,19200,ReadTask,200,,soakTest 2-79,text,true,,77554,157,300,934,http://localhost:8080/task/read,19199,0,0
1610644678329,18897,CreateTask,201,,loadTest 1-263,text,true,,311,274,300,934,http://localhost:8080/task/create,18896,0,0
1610644678101,19153,ReadTask,200,,soakTest 2-110,text,true,,77554,157,300,934,http://localhost:8080/task/read,19152,0,0
1610644678029,19225,ReadTask,200,,soakTest 2-213,text,true,,77554,157,300,934,http://localhost:8080/task/read,19224,0,0
1610644678363,18895,CreateTodo,201,,stressTest 4-424,text,true,,329,239,234,934,http://localhost:8080/todo/create,18895,0,1
1610644678102,19223,ReadTask,200,,soakTest 2-74,text,true,,77554,157,300,935,http://localhost:8080/task/read,19222,0,0
1610644683096,14330,ReadTask,200,,soakTest 2-128,text,true,,77604,157,300,935,http://localhost:8080/task/read,14328,0,0
1610644675851,21575,CreateTodo,201,,loadTest 1-71,text,true,,329,239,300,935,http://localhost:8080/todo/create,21575,0,0
1610644678484,18944,CreateTodo,201,,stressTest 4-423,text,true,,329,239,235,935,http://localhost:8080/todo/create,18944,0,0
1610644693799,3633,UpdateTask,202,,soakTest 2-195,text,true,,312,238,300,935,http://localhost:8080/task/update/1264,3632,0,0
1610644678513,18919,UpdateTodo,202,,soakTest 2-194,text,true,,377,244,300,935,http://localhost:8080/todo/update/1598,18919,0,0
1610644678110,19351,ReadTodo,200,,spikeTest 3-3,text,true,,213957,157,100,936,http://localhost:8080/todo/read,19348,0,0
1610644678229,19242,ReadTask,200,,soakTest 2-132,text,true,,77604,157,300,936,http://localhost:8080/task/read,19240,0,0
1610644678168,19306,ReadTask,200,,spikeTest 3-99,text,true,,77604,157,100,936,http://localhost:8080/task/read,19304,0,0
1610644693997,3483,CreateTask,201,,loadTest 1-70,text,true,,311,274,300,936,http://localhost:8080/task/create,3483,0,0
1610644678605,18890,CreateTodo,201,,stressTest 4-422,text,true,,329,239,236,936,http://localhost:8080/todo/create,18890,0,1
1610644678240,19386,ReadTask,200,,soakTest 2-162,text,true,,77604,157,300,937,http://localhost:8080/task/read,19382,0,0
1610644678323,19332,ReadTask,200,,soakTest 2-223,text,true,,77654,157,300,937,http://localhost:8080/task/read,19332,0,0
